parameter,display_name,unit,value,lcoe_gbp_per_mwh
operating_lifetime_years,Operating lifetime after commissioning,years,36.0,82.32880546745515
operating_lifetime_years,Operating lifetime after commissioning,years,36.0,82.32880546745515
operating_lifetime_years,Operating lifetime after commissioning,years,37.0,81.8723740242879
operating_lifetime_years,Operating lifetime after commissioning,years,37.0,81.8723740242879
operating_lifetime_years,Operating lifetime after commissioning,years,37.0,81.8723740242879
operating_lifetime_years,Operating lifetime after commissioning,years,38.0,81.45117567792595
operating_lifetime_years,Operating lifetime after commissioning,years,38.0,81.45117567792595
operating_lifetime_years,Operating lifetime after commissioning,years,38.0,81.45117567792595
operating_lifetime_years,Operating lifetime after commissioning,years,38.0,81.45117567792595
operating_lifetime_years,Operating lifetime after commissioning,years,39.0,81.06216143422034
operating_lifetime_years,Operating lifetime after commissioning,years,39.0,81.06216143422034
operating_lifetime_years,Operating lifetime after commissioning,years,39.0,81.06216143422034
operating_lifetime_years,Operating lifetime after commissioning,years,40.0,80.70259096331249
operating_lifetime_years,Operating lifetime after commissioning,years,40.0,80.70259096331249
operating_lifetime_years,Operating lifetime after commissioning,years,40.0,80.70259096331249
operating_lifetime_years,Operating lifetime after commissioning,years,40.0,80.70259096331249
operating_lifetime_years,Operating lifetime after commissioning,years,41.0,80.3699953505596
operating_lifetime_years,Operating lifetime after commissioning,years,41.0,80.3699953505596
operating_lifetime_years,Operating lifetime after commissioning,years,41.0,80.3699953505596
operating_lifetime_years,Operating lifetime after commissioning,years,42.0,80.06214513914891
operating_lifetime_years,Operating lifetime after commissioning,years,42.0,80.06214513914891
operating_lifetime_years,Operating lifetime after commissioning,years,42.0,80.06214513914891
operating_lifetime_years,Operating lifetime after commissioning,years,43.0,79.77702280318547
operating_lifetime_years,Operating lifetime after commissioning,years,43.0,79.77702280318547
operating_lifetime_years,Operating lifetime after commissioning,years,43.0,79.77702280318547
operating_lifetime_years,Operating lifetime after commissioning,years,44.0,79.51279894676011
operating_lifetime_years,Operating lifetime after commissioning,years,44.0,79.51279894676011
operating_lifetime_years,Operating lifetime after commissioning,years,44.0,79.51279894676011
operating_lifetime_years,Operating lifetime after commissioning,years,44.0,79.51279894676011
operating_lifetime_years,Operating lifetime after commissioning,years,45.0,79.26781164986693
operating_lifetime_years,Operating lifetime after commissioning,years,45.0,79.26781164986693
real_discount_rate,Real project discount rate,fraction,0.03,56.94955400241832
real_discount_rate,Real project discount rate,fraction,0.0317,58.16161408298093
real_discount_rate,Real project discount rate,fraction,0.0334,59.39401162611343
real_discount_rate,Real project discount rate,fraction,0.0351,60.64678255540311
real_discount_rate,Real project discount rate,fraction,0.0368,61.919958684510746
real_discount_rate,Real project discount rate,fraction,0.0385,63.21356786358386
real_discount_rate,Real project discount rate,fraction,0.0402,64.52763412895835
real_discount_rate,Real project discount rate,fraction,0.0419,65.86217785566566
real_discount_rate,Real project discount rate,fraction,0.0436,67.21721591227256
real_discount_rate,Real project discount rate,fraction,0.0453,68.59276181759056
real_discount_rate,Real project discount rate,fraction,0.047,69.98882589880365
real_discount_rate,Real project discount rate,fraction,0.0487,71.4054154505731
real_discount_rate,Real project discount rate,fraction,0.0504,72.84253489469847
real_discount_rate,Real project discount rate,fraction,0.0521,74.30018593992244
real_discount_rate,Real project discount rate,fraction,0.0538,75.77836774148814
real_discount_rate,Real project discount rate,fraction,0.0555,77.27707706007288
real_discount_rate,Real project discount rate,fraction,0.0572,78.79630841974094
real_discount_rate,Real project discount rate,fraction,0.0589,80.33605426457744
real_discount_rate,Real project discount rate,fraction,0.0606,81.89630511368053
real_discount_rate,Real project discount rate,fraction,0.0623,83.47704971421632
real_discount_rate,Real project discount rate,fraction,0.064,85.07827519225205
real_discount_rate,Real project discount rate,fraction,0.06570000000000001,86.69996720110878
real_discount_rate,Real project discount rate,fraction,0.0674,88.3421100669925
real_discount_rate,Real project discount rate,fraction,0.0691,90.00468693168347
real_discount_rate,Real project discount rate,fraction,0.0708,91.68767989207996
real_discount_rate,Real project discount rate,fraction,0.07250000000000001,93.39107013641821
real_discount_rate,Real project discount rate,fraction,0.0742,95.11483807700294
real_discount_rate,Real project discount rate,fraction,0.0759,96.85896347930544
real_discount_rate,Real project discount rate,fraction,0.0776,98.6234255873024
real_discount_rate,Real project discount rate,fraction,0.07930000000000001,100.40820324494885
real_discount_rate,Real project discount rate,fraction,0.081,102.21327501368972
real_discount_rate,Real project discount rate,fraction,0.0827,104.03861928594071
real_discount_rate,Real project discount rate,fraction,0.0844,105.88421439447441
real_discount_rate,Real project discount rate,fraction,0.08610000000000001,107.75003871766936
real_discount_rate,Real project discount rate,fraction,0.0878,109.63607078059287
real_discount_rate,Real project discount rate,fraction,0.0895,111.54228935189893
real_discount_rate,Real project discount rate,fraction,0.0912,113.46867353654116
real_discount_rate,Real project discount rate,fraction,0.09290000000000001,115.41520286430448
real_discount_rate,Real project discount rate,fraction,0.0946,117.38185737418037
real_discount_rate,Real project discount rate,fraction,0.0963,119.36861769461348
real_discount_rate,Real project discount rate,fraction,0.098,121.37546511965868
real_discount_rate,Real project discount rate,fraction,0.09970000000000001,123.40238168110015
real_discount_rate,Real project discount rate,fraction,0.1014,125.44935021658968
real_discount_rate,Real project discount rate,fraction,0.1031,127.51635443386498
real_discount_rate,Real project discount rate,fraction,0.1048,129.60337897112666
real_discount_rate,Real project discount rate,fraction,0.10650000000000001,131.7104094536456
real_discount_rate,Real project discount rate,fraction,0.1082,133.83743254668838
real_discount_rate,Real project discount rate,fraction,0.1099,135.98443600484623
real_discount_rate,Real project discount rate,fraction,0.1116,138.15140871786167
real_discount_rate,Real project discount rate,fraction,0.11330000000000001,140.3383407530493
real_discount_rate,Real project discount rate,fraction,0.115,142.54522339440737
real_discount_rate,Real project discount rate,fraction,0.1167,144.7720491785263
real_discount_rate,Real project discount rate,fraction,0.1184,147.01881192739333
real_discount_rate,Real project discount rate,fraction,0.12010000000000001,149.28550677820328
real_discount_rate,Real project discount rate,fraction,0.1218,151.57213021027783
real_discount_rate,Real project discount rate,fraction,0.1235,153.87868006920525
real_discount_rate,Real project discount rate,fraction,0.1252,156.20515558830203
real_discount_rate,Real project discount rate,fraction,0.1269,158.5515574075115
real_discount_rate,Real project discount rate,fraction,0.1286,160.91788758984023
real_discount_rate,Real project discount rate,fraction,0.1303,163.30414963544322
real_discount_rate,Real project discount rate,fraction,0.132,165.71034849346043
real_discount_rate,Real project discount rate,fraction,0.1337,168.1364905717114
real_discount_rate,Real project discount rate,fraction,0.13540000000000002,170.5825837443504
real_discount_rate,Real project discount rate,fraction,0.1371,173.04863735758042
real_discount_rate,Real project discount rate,fraction,0.1388,175.5346622335317
real_discount_rate,Real project discount rate,fraction,0.1405,178.04067067239572
real_discount_rate,Real project discount rate,fraction,0.1422,180.5666764529144
real_discount_rate,Real project discount rate,fraction,0.1439,183.1126948313164
real_discount_rate,Real project discount rate,fraction,0.1456,185.6787425387883
real_discount_rate,Real project discount rate,fraction,0.14730000000000001,188.26483777757446
real_discount_rate,Real project discount rate,fraction,0.14900000000000002,190.87100021578584
real_discount_rate,Real project discount rate,fraction,0.1507,193.49725098100387
real_discount_rate,Real project discount rate,fraction,0.1524,196.1436126527587
real_discount_rate,Real project discount rate,fraction,0.15410000000000001,198.8101092539585
real_discount_rate,Real project discount rate,fraction,0.15580000000000002,201.4967662413473
real_discount_rate,Real project discount rate,fraction,0.1575,204.20361049506138
real_discount_rate,Real project discount rate,fraction,0.1592,206.93067030735216
real_discount_rate,Real project discount rate,fraction,0.16090000000000002,209.67797537054741
real_discount_rate,Real project discount rate,fraction,0.1626,212.44555676430963
real_discount_rate,Real project discount rate,fraction,0.1643,215.23344694225497
real_discount_rate,Real project discount rate,fraction,0.166,218.04167971799342
real_discount_rate,Real project discount rate,fraction,0.16770000000000002,220.8702902506399
real_discount_rate,Real project discount rate,fraction,0.16940000000000002,223.71931502985814
real_discount_rate,Real project discount rate,fraction,0.1711,226.58879186048156
real_discount_rate,Real project discount rate,fraction,0.1728,229.47875984676378
real_discount_rate,Real project discount rate,fraction,0.17450000000000002,232.3892593763009
real_discount_rate,Real project discount rate,fraction,0.1762,235.32033210367354
real_discount_rate,Real project discount rate,fraction,0.1779,238.2720209338484
real_discount_rate,Real project discount rate,fraction,0.1796,241.24437000537384
real_discount_rate,Real project discount rate,fraction,0.18130000000000002,244.23742467341594
real_discount_rate,Real project discount rate,fraction,0.18300000000000002,247.25123149266062
real_discount_rate,Real project discount rate,fraction,0.1847,250.2858382001213
real_discount_rate,Real project discount rate,fraction,0.1864,253.34129369787777
real_discount_rate,Real project discount rate,fraction,0.18810000000000002,256.4176480357812
real_discount_rate,Real project discount rate,fraction,0.1898,259.51495239414373
real_discount_rate,Real project discount rate,fraction,0.1915,262.633259066449
real_discount_rate,Real project discount rate,fraction,0.1932,265.7726214420971
real_discount_rate,Real project discount rate,fraction,0.19490000000000002,268.9330939892138
real_discount_rate,Real project discount rate,fraction,0.19660000000000002,272.11473223753876
real_discount_rate,Real project discount rate,fraction,0.1983,275.3175927614146
real_discount_rate,Real project discount rate,fraction,0.2,278.54173316289786
construction_duration_years,Construction duration,years,0.0,74.67136830631596
construction_duration_years,Construction duration,years,0.0,74.67136830631596
construction_duration_years,Construction duration,years,0.0,74.67136830631596
construction_duration_years,Construction duration,years,0.0,74.67136830631596
construction_duration_years,Construction duration,years,0.0,74.67136830631596
construction_duration_years,Construction duration,years,0.0,74.67136830631596
construction_duration_years,Construction duration,years,0.0,74.67136830631596
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,1.0,78.92886632601822
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,2.0,81.19598402150967
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,3.0,83.56134348380576
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,4.0,86.02973399903817
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,5.0,88.60619389621755
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,6.0,91.29602403705589
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,7.0,94.10480205736506
construction_duration_years,Construction duration,years,8.0,97.0383974027771
construction_duration_years,Construction duration,years,8.0,97.0383974027771
construction_duration_years,Construction duration,years,8.0,97.0383974027771
construction_duration_years,Construction duration,years,8.0,97.0383974027771
construction_duration_years,Construction duration,years,8.0,97.0383974027771
construction_duration_years,Construction duration,years,8.0,97.0383974027771
construction_duration_years,Construction duration,years,8.0,97.0383974027771
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0,82.01630671479784
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0003,82.25450109324076
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0006,82.49303341005641
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0009,82.73190273430042
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0012,82.9711081328461
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0014999999999999998,83.21064867042035
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0018,83.45052340964008
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0021,83.69073141104782
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0024,83.93127173314849
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0026999999999999997,84.17214343244528
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0029999999999999996,84.41334556347537
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0032999999999999995,84.65487717884659
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0036,84.89673732927304
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0039,85.13892506361097
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0042,85.38143942889528
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0045,85.62427947037477
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0048,85.8674442315486
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0050999999999999995,86.11093275420166
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.005399999999999999,86.35474407844052
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.005699999999999999,86.5988772427294
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.005999999999999999,86.84333128392527
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.006299999999999999,87.08810523731421
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.006599999999999999,87.33319813664657
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.006899999999999999,87.57860901417226
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0072,87.82433690067681
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0075,88.0703808255165
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0078,88.31673981665337
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0081,88.56341290069086
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0084,88.81039910290907
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0087,89.05769744729972
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.009,89.30530695660084
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0093,89.55322665233268
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0096,89.80145555483173
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.009899999999999999,90.04999268328581
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.010199999999999999,90.29883705576907
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.010499999999999999,90.54798768927627
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.010799999999999999,90.79744359975774
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.011099999999999999,91.04720380215323
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.011399999999999999,91.29726731042707
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.011699999999999999,91.54763313760199
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.011999999999999999,91.7983002957932
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.012299999999999998,92.04926779624303
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.012599999999999998,92.30053464935435
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.012899999999999998,92.55209986472505
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.013199999999999998,92.8039624511811
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.013499999999999998,93.05612141681098
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.013799999999999998,93.30857576899903
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.014099999999999998,93.56132451445846
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0144,93.8143666592655
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0147,94.06770120889222
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.015,94.32132716823943
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0153,94.57524354167037
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0156,94.82944933304302
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.015899999999999997,95.08394354574334
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0162,95.33872518271735
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.016499999999999997,95.5937932465044
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0168,95.84914673926914
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.017099999999999997,96.1047846628337
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0174,96.3607060187102
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.017699999999999997,96.61690980813286
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.018,96.87339503208918
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.018299999999999997,97.13016069135267
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0186,97.38720578651383
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.018899999999999997,97.6445293180119
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0192,97.90213028616596
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0195,98.16000769120664
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.019799999999999998,98.41816053330689
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0201,98.67658781261261
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.020399999999999998,98.9352885292741
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0207,99.19426168347638
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.020999999999999998,99.45350627546944
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0213,99.71302130559911
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.021599999999999998,99.97280577433685
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0219,100.23285868231014
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.022199999999999998,100.49317903033179
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0225,100.75376581943054
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.022799999999999997,101.01461805087999
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0231,101.27573472622821
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.023399999999999997,101.5371148473271
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0237,101.79875741636165
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.023999999999999997,102.06066143587834
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0243,102.32282590881461
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.024599999999999997,102.5852498385271
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0249,102.84793222882043
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.025199999999999997,103.11087208397487
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0255,103.37406840877536
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.025799999999999997,103.63752020853892
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.026099999999999998,103.90122648914239
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.026399999999999996,104.16518625705052
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.026699999999999998,104.42939851934317
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.026999999999999996,104.69386228374263
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.027299999999999998,104.95857655864069
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.027599999999999996,105.22354035312573
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.027899999999999998,105.48875267700949
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.028199999999999996,105.75421254085356
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.028499999999999998,106.0199189559959
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0288,106.28587093457732
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.029099999999999997,106.55206748956697
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.0294,106.81850763478892
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.029699999999999997,107.08519038494751
annual_output_degradation_fraction,Annual delivered-output degradation,fraction/year,0.03,107.35211475565309
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,0.5,31.280108512756296
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,0.595,32.4359339396889
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,0.69,33.59175936662152
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,0.785,34.74758479355414
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,0.88,35.903410220486755
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,0.975,37.05923564741937
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.07,38.215061074352
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.165,39.370886501284616
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.26,40.52671192821723
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.355,41.68253735514985
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.45,42.83836278208246
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.545,43.99418820901508
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.6400000000000001,45.150013635947694
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.735,46.30583906288032
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.83,47.46166448981293
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,1.925,48.617489916745555
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.02,49.77331534367817
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.115,50.929140770610786
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.21,52.084966197543395
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.3049999999999997,53.24079162447601
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.4,54.39661705140863
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.495,55.55244247834125
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.59,56.70826790527387
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.685,57.864093332206494
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.7800000000000002,59.01991875913912
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.875,60.175744186071725
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,2.97,61.33156961300434
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.065,62.48739503993695
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.16,63.64322046686957
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.255,64.7990458938022
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.35,65.95487132073481
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.445,67.11069674766742
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.54,68.26652217460004
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.6350000000000002,69.42234760153265
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.73,70.57817302846529
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.825,71.7339984553979
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,3.92,72.88982388233052
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,4.015000000000001,74.04564930926314
system_specific_mass_kg_per_kw_delivered,System specific mass,kg/kW-delivered,4.109999999999999,75.20147473619575
